,course_enrolled,discoverccm_tv,discoverccm_radio,info_ccm_admissions,decision_programs,participate_open_house,decision_oldcollege,decisioncomp_other,discoverccm_socialmedia,info_ccm_website,participate_festival,discoverccm_billboard,decisioncomp_family_job,participate_decision_day,participate_college_fair,decision_online_offerings,discoverccm_other,decisioncomp_dual_enrollment,decision_financialaid,decision_reputation,discoverccm_web,participate_summer_camp,age,participate_hs_campus_visit,info_ccm_workforce_dev,decisioncomp_hs_computing,info_nj_development,decision_transfer_credits,discoverccm_employer,decision_location_convenience,decision_affordable,decisioncomp_work,gender,info_employer,decisioncomp__hs_club,participate_challenger,decisioncomp_employer,discoverccm_student,discoverccm_inapp,race_ethnicity,discoverccm_hs_counselor,decisioncomp_influence,decisioncomp_ap_class,info_hs_counselor,decision_ccmstaff,participate_on_campus_session,participate_hs_info_session,decision_njstars_program,additional_comp_classes,decision_hs_credit,decision_class_sizes,info_hs_teacher,reason,discoverccm_relative,decisioncomp_afterschool_camp,participate_workforce,discoverccm_hs_teacher,decisioncomp_summer_camp,info_ccm_counselor,discoverccm_web,decisioncomp_hs_staff,discoverccm_community,participate_campus_visit,decisioncomp_ccmstudent,decision_opportunities,comp_first_choice,decision_transfer_4yr,participate_women_who_dare,participate_sharetime,info_other,degree,decision_scholarships,timestamp,participate_cybersecurity,participate_corporate_training,decision_referral,decisioncomp_stem,year
748,CMP 131 Fundamentals of Programming (Python),No,No,,Some Impact,No,No Impact,High Impact,No,,No,Yes,Some Impact,No,No,No Impact,No,No Impact,No Impact,High Impact,Yes,No,19-20,No,,No Impact,,No Impact,No,High Impact,High Impact,No Impact,Woman,,No Impact,No,No Impact,No,No,Hispanic or Latino,No,High Impact,No Impact,,No Impact,Yes,No,No Impact,4.0,No Impact,No Impact,,I’m interested because I want to use some computing skills into my field of study. Also the bachelor I’m pursuing in business is related to coding ,Yes,No Impact,No,No,No Impact,,No,No Impact,No,No,No Impact,No Impact,,High Impact,No,No,,Other,No Impact,2022-10-19 16:52:26-05:00,No,No,Some Impact,No Impact,2022
749,CMP 131 Fundamentals of Programming (Python),No,No,No,High Impact,No,,,No,Yes,No,No,,No,No,High Impact,No,,High Impact,Some Impact,Yes,No,35-64,No,No,,No,High Impact,No,Some Impact,High Impact,,Woman,No,,No,,No,No,Hispanic or Latino,No,,,No,Some Impact,Yes,No,,,,No Impact,No,,No,,No,No,,No,No,,No,No,,No Impact,Nursing,Some Impact,No,No,No,Information Technology,No Impact,2022-10-19 16:56:34-05:00,No,No,No Impact,,2022
750,CMP 131 Fundamentals of Programming (Python),No,No,,Some Impact,No,No Impact,High Impact,No,,No,No,,No,No,No Impact,No,,No Impact,Some Impact,No,No,65+,No,,,,No Impact,No,High Impact,High Impact,Some Impact,Man,,,No,,No,No,White/Caucasian,No,,,,No Impact,No,No,No Impact,4.0,No Impact,No Impact,,To learn more of the capabilities of Python.,No,,No,No,,,No,,No,No,,No Impact,,No Impact,No,No,,Non Degree seeking,No Impact,2022-10-19 18:03:54-05:00,No,No,No Impact,,2022
751,CMP 130 Intro to IT,No,No,Yes,High Impact,Yes,No Impact,No Impact,No,No,No,No,No Impact,No,No,High Impact,No,High Impact,High Impact,High Impact,No,No,35-64,No,No,No Impact,No,High Impact,No,High Impact,High Impact,No Impact,Man,No,No Impact,No,No Impact,Yes,No,Hispanic or Latino,No,High Impact,No Impact,No,High Impact,Yes,No,High Impact,,No Impact,No Impact,No,,Yes,No Impact,No,No,No Impact,Yes,No,No Impact,No,No,High Impact,High Impact,First Choice,High Impact,No,No,No,Computer Science,High Impact,2022-10-19 18:44:08-05:00,No,No,High Impact,High Impact,2022
752,CMP 130 Intro to IT,No,No,Yes,High Impact,Yes,High Impact,No Impact,No,Yes,No,No,High Impact,Yes,No,High Impact,No,High Impact,High Impact,High Impact,No,No,35-64,No,Yes,No Impact,No,High Impact,No,High Impact,High Impact,No Impact,Man,No,No Impact,No,No Impact,Yes,No,Hispanic or Latino,No,High Impact,High Impact,No,High Impact,Yes,No,High Impact,,No Impact,No Impact,No,,Yes,No Impact,No,No,High Impact,Yes,No,High Impact,No,Yes,High Impact,High Impact,First Choice,High Impact,No,No,No,Computer Science,High Impact,2022-10-19 18:48:23-05:00,No,No,High Impact,No Impact,2022
753,CMP 128 Computer Science I,No,No,No,Some Impact,No,No Impact,No Impact,No,No,No,No,No Impact,No,No,No Impact,Don't recall,No Impact,High Impact,Some Impact,No,No,18 -,No,No,Some Impact,No,No Impact,No,High Impact,High Impact,No Impact,Man,No,No Impact,No,No Impact,No,No,White/Caucasian,No,Some Impact,Some Impact,Yes,No Impact,No,No,No Impact,,No Impact,Some Impact,No,,Yes,No Impact,No,Yes,No Impact,No,No,Some Impact,No,No,No Impact,No Impact,First Choice,No Impact,No,No,No,Computer Science,No Impact,2022-10-20 00:18:13-05:00,No,No,No Impact,No Impact,2022
754,CMP 131 Fundamentals of Programming (Python),No,No,No,High Impact,No,No Impact,No Impact,No,No,No,No,High Impact,No,No,High Impact,No,No Impact,High Impact,High Impact,No,No,18 -,No,No,High Impact,No,Some Impact,No,High Impact,Some Impact,No Impact,Man,No,High Impact,No,No Impact,No,No,Black/African American,No,High Impact,No Impact,No,No Impact,No,No,Some Impact,,High Impact,Some Impact,No,,Yes,Some Impact,No,No,Some Impact,No,No,High Impact,No,Yes,High Impact,Some Impact,Business,High Impact,No,No,Yes,Information Technology,High Impact,2022-10-20 10:38:49-05:00,No,No,Some Impact,High Impact,2022
755,CMP 130 Intro to IT,No,No,Yes,High Impact,No,Some Impact,Some Impact,Yes,Yes,No,No,High Impact,No,No,High Impact,Don't recall,No Impact,Some Impact,High Impact,Yes,No,21-24,No,No,Some Impact,No,Some Impact,No,High Impact,High Impact,High Impact,Man,No,Some Impact,No,Some Impact,Yes,Yes,Multi-Racial,Yes,Some Impact,No Impact,Don't recall,High Impact,No,No,Some Impact,,Some Impact,High Impact,Don't recall,,Yes,No Impact,No,Yes,No Impact,Yes,No,Some Impact,Yes,No,High Impact,Some Impact,First Choice,High Impact,No,No,No,Information Technology,Some Impact,2022-10-21 16:11:10-05:00,No,No,High Impact,Some Impact,2022
756,CMP 131 Fundamentals of Programming (Python),No,No,No,High Impact,No,No Impact,No Impact,Yes,Yes,No,No,High Impact,No,No,High Impact,Don't recall,No Impact,Some Impact,High Impact,Yes,No,21-24,No,No,Some Impact,No,No Impact,No,High Impact,High Impact,High Impact,Man,No,Some Impact,No,Some Impact,Yes,No,Multi-Racial,Yes,High Impact,No Impact,No,High Impact,No,No,No Impact,,No Impact,High Impact,No,,Yes,No Impact,No,Yes,No Impact,Yes,Yes,Some Impact,Yes,No,Some Impact,No Impact,First Choice,High Impact,No,No,No,Information Technology,Some Impact,2022-10-21 16:19:00-05:00,No,No,High Impact,Some Impact,2022
757,CMP 128 Computer Science I,No,No,No,Some Impact,No,No Impact,No Impact,No,No,No,No,No Impact,Yes,No,No Impact,No,,No Impact,Some Impact,No,No,19-20,No,No,Some Impact,No,No Impact,No,High Impact,High Impact,No Impact,Man,No,,No,No Impact,No,No,Asian,Yes,No Impact,,Yes,No Impact,No,No,No Impact,,No Impact,No Impact,Yes,,Yes,,No,Yes,,No,No,No Impact,No,No,No Impact,No Impact,First Choice,Some Impact,No,No,No,Computer Science,No Impact,2022-10-24 11:25:45-05:00,No,No,No Impact,,2022
758,CMP 128 Computer Science I,Don't recall,Don't recall,No,High Impact,No,No Impact,No Impact,Don't recall,No,No,Don't recall,No Impact,No,No,No Impact,Don't recall,No Impact,High Impact,No Impact,Don't recall,No,25-34,No,No,No Impact,No,High Impact,Don't recall,No Impact,No Impact,No Impact,Man,No,No Impact,No,No Impact,Yes,Don't recall,White/Caucasian,Don't recall,No Impact,No Impact,No,High Impact,No,No,No Impact,,No Impact,High Impact,No,,Don't recall,No Impact,No,Don't recall,No Impact,No,Don't recall,No Impact,Don't recall,Yes,High Impact,No Impact,LIberal Arts,High Impact,No,No,Yes,"Technical Studies, Applied Associate of Science",No Impact,2022-10-25 14:00:22-05:00,No,No,No Impact,No Impact,2022
759,CMP 128 Computer Science I,No,No,No,Some Impact,Yes,No Impact,No Impact,No,Yes,No,No,No Impact,No,Not Sure,Some Impact,No,No Impact,No Impact,Some Impact,No,No,21-24,No,No,Some Impact,No,No Impact,No,High Impact,High Impact,No Impact,Man,No,No Impact,No,No Impact,No,No,Multi-Racial,Yes,No Impact,No Impact,No,No Impact,Not Sure,Yes,No Impact,,No Impact,Some Impact,No,,Yes,No Impact,No,Yes,No Impact,No,Yes,No Impact,Yes,Yes,No Impact,No Impact,Engineering,High Impact,No,No,No,Computer Science,No Impact,2022-11-22 21:14:03-05:00,No,No,High Impact,No Impact,2022
760,CMP 128 Computer Science I,No,No,,High Impact,No,No Impact,No Impact,No,,No,No,No Impact,Yes,No,No Impact,No,No Impact,High Impact,No Impact,Yes,No,25-34,No,,No Impact,,High Impact,No,High Impact,High Impact,No Impact,Man,,No Impact,No,No Impact,No,No,White/Caucasian,No,No Impact,No Impact,,High Impact,No,No,No Impact,5.0,No Impact,No Impact,,I want to do more coding but with C++,No,No Impact,No,No,No Impact,,No,High Impact,No,Yes,No Impact,No Impact,,High Impact,No,No,,Other,No Impact,2022-12-12 14:48:09-05:00,No,No,No Impact,No Impact,2022
761,CMP 239 Internet & Web Page Design,No,No,No,High Impact,No,,No Impact,No,No,No,No,High Impact,No,No,,No,No Impact,High Impact,High Impact,Yes,No,35-64,No,No,No Impact,No,,No,High Impact,High Impact,No Impact,Man,No,No Impact,No,No Impact,No,No,Black/African American,No,High Impact,No Impact,No,High Impact,No,No,,,,Some Impact,No,,Yes,No Impact,No,No,No Impact,Yes,No,No Impact,No,No,No Impact,No Impact,First Choice,High Impact,No,No,No,Information Technology,High Impact,2023-09-04 17:12:28-05:00,No,No,High Impact,No Impact,2023
762,CMP 128 Computer Science I,Don't recall,No,Don't recall,High Impact,Yes,No Impact,High Impact,Don't recall,No,No,Don't recall,High Impact,Not Sure,No,Some Impact,Don't recall,,No Impact,,Yes,No,21-24,Yes,No,No Impact,Don't recall,,Yes,,No Impact,Some Impact,Woman,Yes,,Not Sure,No Impact,No,No,Multi-Racial,Don't recall,High Impact,No Impact,Yes,,No,Yes,High Impact,,,High Impact,Don't recall,,Yes,Some Impact,No,Yes,High Impact,Yes,No,Some Impact,No,Not Sure,,Some Impact,Business,Some Impact,No,Yes,No,Computer Science,Some Impact,2023-09-04 17:15:24-05:00,No,Yes,High Impact,High Impact,2023
763,CMP 239 Internet & Web Page Design,No,No,Don't recall,High Impact,No,No Impact,High Impact,Yes,Yes,No,No,Some Impact,No,No,High Impact,Yes,High Impact,Some Impact,Some Impact,Yes,No,18 -,No,No,No Impact,No,Some Impact,No,High Impact,High Impact,Some Impact,Woman,Yes,No Impact,Not Sure,Some Impact,No,No,Hispanic or Latino,Yes,Some Impact,No Impact,No,No Impact,Yes,No,Some Impact,,No Impact,High Impact,No,,Yes,No Impact,No,No,No Impact,No,No,No Impact,No,Yes,No Impact,Some Impact,First Choice,High Impact,No,No,Yes,Information Technology,Some Impact,2023-09-04 21:19:18-05:00,No,No,Some Impact,No Impact,2023
764,CMP 239 Internet & Web Page Design,No,No,No,Some Impact,No,No Impact,No Impact,No,No,No,No,No Impact,No,No,High Impact,No,No Impact,No Impact,No Impact,Yes,No,19-20,No,No,No Impact,No,No Impact,No,High Impact,Some Impact,No Impact,Non-binary,No,No Impact,No,No Impact,No,No,White/Caucasian,No,No Impact,No Impact,No,No Impact,No,No,No Impact,,No Impact,No Impact,No,,Yes,No Impact,No,No,No Impact,No,No,No Impact,No,No,No Impact,No Impact,First Choice,No Impact,No,No,No,Information Technology,No Impact,2023-09-04 22:55:07-05:00,No,No,No Impact,No Impact,2023
765,CMP 239 Internet & Web Page Design,No,No,No,No Impact,No,No Impact,No Impact,No,No,No,No,Some Impact,No,No,No Impact,No,No Impact,High Impact,Some Impact,Yes,No,19-20,No,No,Some Impact,No,No Impact,No,Some Impact,High Impact,No Impact,Woman,No,No Impact,No,No Impact,Yes,Don't recall,Hispanic or Latino,Yes,Some Impact,Some Impact,Yes,No Impact,No,No,No Impact,,No Impact,No Impact,No,,Yes,No Impact,No,Yes,No Impact,No,No,No Impact,Don't recall,No,No Impact,No Impact,First Choice,High Impact,No,No,No,Computer Science,No Impact,2023-09-05 08:53:07-05:00,No,No,No Impact,No Impact,2023
766,CMP 239 Internet & Web Page Design,No,No,No,,Yes,No Impact,,Yes,No,No,No,,No,No,Some Impact,No,Some Impact,No Impact,No Impact,Yes,No,18 -,No,No,Some Impact,No,No Impact,No,Some Impact,Some Impact,Some Impact,Man,No,No Impact,No,,No,No,White/Caucasian,Yes,,,No,No Impact,No,No,No Impact,,No Impact,No Impact,No,,Yes,No Impact,No,Yes,No Impact,No,No,Some Impact,No,Yes,,No Impact,First Choice,No Impact,No,No,No,CIS Game Development Option,No Impact,2023-09-05 13:14:54-05:00,No,No,No Impact,No Impact,2023
768,CMP 128 Computer Science I,No,No,No,No Impact,No,No Impact,No Impact,No,Yes,No,No,No Impact,No,No,No Impact,No,No Impact,No Impact,No Impact,Yes,No,19-20,No,No,Some Impact,No,No Impact,No,No Impact,No Impact,Some Impact,Man,No,Some Impact,No,Some Impact,Yes,No,Hispanic or Latino,Yes,No Impact,No Impact,No,No Impact,Yes,No,No Impact,,No Impact,No Impact,No,,Yes,No Impact,No,Yes,No Impact,No,No,No Impact,No,No,No Impact,No Impact,First Choice,No Impact,No,No,No,Computer Science,No Impact,2023-09-06 07:39:41-05:00,No,No,No Impact,Some Impact,2023
769,CMP 128 Computer Science I,No,No,No,No Impact,No,No Impact,High Impact,No,No,No,No,Some Impact,No,No,No Impact,Yes,No Impact,No Impact,No Impact,No,No,21-24,No,No,,No,No Impact,No,High Impact,No Impact,No Impact,Man,No,,No,No Impact,Yes,No,Hispanic or Latino,Yes,Some Impact,No Impact,No,No Impact,No,No,No Impact,,No Impact,No Impact,No,,No,No Impact,No,Yes,No Impact,No,No,No Impact,Yes,No,No Impact,No Impact,Engineering,No Impact,No,No,No,Computer Science,No Impact,2023-09-06 07:40:31-05:00,No,No,Some Impact,No Impact,2023
770,CMP 128 Computer Science I,No,No,No,High Impact,Yes,No Impact,No Impact,No,No,No,No,No Impact,No,No,No Impact,No,No Impact,No Impact,Some Impact,No,No,19-20,No,No,High Impact,No,No Impact,No,Some Impact,High Impact,No Impact,Man,No,No Impact,No,No Impact,Yes,No,White/Caucasian,No,High Impact,No Impact,No,Some Impact,No,No,No Impact,,No Impact,High Impact,No,,Yes,Some Impact,No,No,No Impact,No,Yes,No Impact,No,No,No Impact,High Impact,First Choice,High Impact,No,No,No,Information Technology,High Impact,2023-09-06 07:48:29-05:00,No,No,No Impact,High Impact,2023
771,CMP 128 Computer Science I,No,No,,High Impact,No,No Impact,No Impact,No,,No,No,No Impact,No,No,No Impact,No,No Impact,No Impact,High Impact,No,No,19-20,No,,High Impact,,No Impact,No,High Impact,High Impact,No Impact,Woman,,No Impact,No,No Impact,Yes,No,Black/African American,No,No Impact,No Impact,,No Impact,No,No,No Impact,3.0,No Impact,No Impact,,It’s not necessarily a requirement for my major ,Yes,No Impact,No,No,No Impact,,No,No Impact,No,No,High Impact,No Impact,,High Impact,No,No,,Other,No Impact,2023-09-06 07:48:32-05:00,No,No,No Impact,No Impact,2023
772,CMP 128 Computer Science I,No,No,,High Impact,No,No Impact,,Don't recall,,Yes,No,,No,No,No Impact,No,,No Impact,No Impact,No,No,18 -,No,,,,No Impact,No,No Impact,No Impact,,Man,,,No,,Yes,No,White/Caucasian,Yes,,,,No Impact,No,Not Sure,No Impact,4.0,High Impact,No Impact,,I do find coding interesting and I would like to learn more. The reason that it is not at a 5 is that I don’t know how much I’m going to enjoy the course yet as there haven’t been too many classes.,Don't recall,,No,No,,,No,,Yes,No,,No Impact,,Some Impact,No,Yes,,Other,No Impact,2023-09-06 07:50:24-05:00,No,No,No Impact,,2023
773,CMP 128 Computer Science I,Don't recall,Don't recall,No,No Impact,No,,,Don't recall,No,No,Don't recall,High Impact,No,No,High Impact,Don't recall,No Impact,High Impact,Some Impact,Don't recall,No,35-64,No,No,No Impact,No,,Don't recall,High Impact,Some Impact,Some Impact,Man,No,No Impact,No,Some Impact,Yes,Don't recall,Hispanic or Latino,Don't recall,Some Impact,No Impact,No,No Impact,No,No,,,,,No,,Don't recall,No Impact,No,Don't recall,No Impact,No,Don't recall,No Impact,Don't recall,No,Some Impact,,First Choice,,No,No,Don't recall,Information Technology,,2023-09-06 08:43:06-05:00,No,No,No Impact,No Impact,2023
774,CMP 128 Computer Science I,Don't recall,Don't recall,,High Impact,No,No Impact,High Impact,Don't recall,,No,Don't recall,No Impact,No,No,High Impact,Don't recall,No Impact,High Impact,Some Impact,Yes,No,19-20,No,,No Impact,,No Impact,Don't recall,High Impact,High Impact,No Impact,Woman,,No Impact,No,No Impact,Yes,Don't recall,White/Caucasian,Yes,No Impact,No Impact,,No Impact,No,No,No Impact,1.0,No Impact,High Impact,,"i don’t see a reason in needing to take this class for nursing 
computers just seem boring ",Yes,No Impact,No,Yes,No Impact,,Don't recall,No Impact,Don't recall,No,No Impact,No Impact,,High Impact,No,No,,Other,High Impact,2023-09-06 09:18:50-05:00,No,No,Some Impact,No Impact,2023
776,CMP 128 Computer Science I,No,No,No,Some Impact,Yes,No Impact,No Impact,No,Yes,No,No,High Impact,No,No,No Impact,No,High Impact,No Impact,High Impact,No,No,19-20,No,No,High Impact,No,No Impact,No,Some Impact,High Impact,No Impact,Man,No,Some Impact,No,No Impact,No,No,White/Caucasian,No,High Impact,High Impact,No,Some Impact,Yes,No,No Impact,,No Impact,High Impact,No,,No,Some Impact,No,Yes,No Impact,No,Yes,No Impact,No,Yes,No Impact,Some Impact,First Choice,High Impact,No,No,No,Computer Science,Some Impact,2023-09-06 10:09:20-05:00,No,No,High Impact,No Impact,2023
777,CMP 128 Computer Science I,No,No,No,High Impact,Yes,Some Impact,No Impact,No,Yes,No,No,Some Impact,No,No,High Impact,No,No Impact,No Impact,Some Impact,No,No,21-24,No,No,Some Impact,No,,No,High Impact,High Impact,Some Impact,Man,No,No Impact,No,High Impact,Yes,No,Choose not to reply,Yes,Some Impact,No Impact,No,Some Impact,Yes,No,,,No Impact,High Impact,No,,Yes,No Impact,No,Yes,No Impact,No,Yes,No Impact,Yes,Yes,Some Impact,High Impact,First Choice,High Impact,No,No,No,Data Analytics Certificate of Achievement,No Impact,2023-09-06 10:10:32-05:00,No,No,High Impact,No Impact,2023
778,CMP 128 Computer Science I,No,No,No,Some Impact,Yes,,,No,No,Yes,No,Some Impact,No,No,Some Impact,No,Some Impact,No Impact,No Impact,No,No,18 -,Yes,No,,No,,No,High Impact,High Impact,No Impact,Woman,No,,No,No Impact,Yes,No,Asian,Yes,Some Impact,,Yes,No Impact,No,Yes,,,High Impact,Some Impact,No,,Yes,,No,Yes,,No,No,No Impact,Yes,Yes,Some Impact,Some Impact,LIberal Arts,,No,No,Don't recall,Challenger Program,No Impact,2023-09-06 10:11:52-05:00,No,No,Some Impact,,2023
779,CMP 128 Computer Science I,Don't recall,Don't recall,,High Impact,Yes,,,Yes,,No,Don't recall,,No,No,Some Impact,No,Some Impact,Some Impact,,Yes,No,18 -,No,,,,,Don't recall,High Impact,High Impact,Some Impact,Man,,,No,,Yes,Don't recall,Hispanic or Latino,Yes,Some Impact,No Impact,,,No,No,,4.0,High Impact,,,It almost like a coding class. I like learning new things.,Yes,,No,Yes,,,Don't recall,High Impact,No,Yes,High Impact,,,Some Impact,No,Yes,,Undecided,High Impact,2023-09-06 10:52:53-05:00,No,No,,,2023
780,CMP 128 Computer Science I,No,No,Yes,Some Impact,Not Sure,,No Impact,Yes,Yes,No,No,No Impact,No,Yes,High Impact,Don't recall,High Impact,High Impact,High Impact,Yes,No,21-24,No,Don't recall,Some Impact,Don't recall,,No,High Impact,High Impact,Some Impact,Man,Don't recall,Some Impact,No,No Impact,Yes,No,Hispanic or Latino,Yes,High Impact,High Impact,Don't recall,Some Impact,No,Yes,,,,Some Impact,Don't recall,,Yes,High Impact,No,Yes,Some Impact,Yes,Yes,No Impact,No,Yes,High Impact,,First Choice,High Impact,No,No,Don't recall,Computer Science,High Impact,2023-09-06 11:06:40-05:00,No,No,High Impact,High Impact,2023
781,CMP 128 Computer Science I,No,No,,,Not Sure,,Some Impact,No,,Yes,No,,No,No,,Yes,,,,No,No,18 -,Yes,,Some Impact,,,No,,,,Woman,,,No,Some Impact,No,No,Multi-Racial,Yes,,,,,No,Not Sure,,5.0,,,,"I am very interested in taking computer science courses as I want to make games in the future. Though I want to mainly focus on the art aspect of video games, I would also like to learn how to code and be able to make them myself. ",No,,No,Yes,,,No,,Yes,No,,,,,No,No,,Other,,2023-09-06 11:33:48-05:00,No,No,,,2023
782,CMP 128 Computer Science I,No,No,No,High Impact,No,,,No,No,No,No,High Impact,No,No,,No,,,Some Impact,No,No,18 -,No,No,Some Impact,No,High Impact,No,High Impact,High Impact,,Man,No,No Impact,No,No Impact,Yes,No,Asian,Yes,High Impact,,Yes,High Impact,Yes,Yes,,,High Impact,High Impact,No,,Yes,High Impact,No,Yes,No Impact,No,Yes,High Impact,Yes,No,Some Impact,No Impact,Engineering,High Impact,No,Yes,No,ShareTime CSIP Program,,2023-09-06 11:37:16-05:00,No,No,,High Impact,2023
783,CMP 128 Computer Science I,No,No,,High Impact,No,High Impact,,No,,No,Yes,,No,No,High Impact,No,,High Impact,High Impact,Yes,No,25-34,No,,,,High Impact,No,High Impact,High Impact,,Man,,,No,,Yes,No,Hispanic or Latino,Yes,,,,High Impact,No,No,High Impact,5.0,No Impact,High Impact,,Its a great skill to have in engineering also I always was fascinated with technology as a kid.,Yes,,No,Yes,,,No,,Yes,No,,No Impact,,High Impact,No,No,,Engineering,High Impact,2023-09-06 11:57:01-05:00,No,No,High Impact,,2023
784,CMP 128 Computer Science I,No,No,,Some Impact,No,No Impact,Some Impact,Yes,,No,No,No Impact,No,No,,No,No Impact,No Impact,No Impact,Yes,No,19-20,No,,No Impact,,,No,High Impact,High Impact,No Impact,Man,,No Impact,No,No Impact,No,No,White/Caucasian,No,No Impact,No Impact,,No Impact,No,No,,3.0,,Some Impact,,"All I would like to do is have a basic knowledge of computer parts and understand how they are being used to operate the digital system, also to find out computer parts are compatible with one another and how they perform with said parts. ",No,No Impact,No,Yes,No Impact,,No,No Impact,No,No,No Impact,Some Impact,,,No,No,,Engineering,Some Impact,2023-09-06 12:16:19-05:00,No,No,,No Impact,2023
785,CMP 128 Computer Science I,No,No,No,No Impact,No,No Impact,No Impact,Yes,No,No,Yes,No Impact,No,No,No Impact,No,No Impact,High Impact,No Impact,Yes,No,19-20,No,No,No Impact,No,High Impact,No,High Impact,High Impact,No Impact,Woman,No,No Impact,No,No Impact,Yes,No,Asian,No,No Impact,No Impact,No,No Impact,No,No,No Impact,,No Impact,No Impact,No,,Yes,No Impact,No,No,No Impact,No,Yes,No Impact,Yes,No,No Impact,No Impact,First Choice,High Impact,No,No,No,Computer Science,High Impact,2023-09-06 12:23:26-05:00,No,No,No Impact,No Impact,2023
